split,data_seed,trajectory_index,half_cycle_index,history_length,history_sha256,latest_observed_outcome,teacher_student_squared_error,teacher_latest_squared_error,scope,offline_teacher_target_layer1_phi,student_prediction_layer1_phi,offline_teacher_target_layer1_theta,student_prediction_layer1_theta,offline_teacher_target_layer1_beta_real,student_prediction_layer1_beta_real,offline_teacher_target_layer1_beta_imag,student_prediction_layer1_beta_imag,offline_teacher_target_layer2_phi,student_prediction_layer2_phi,offline_teacher_target_layer2_theta,student_prediction_layer2_theta,offline_teacher_target_layer2_beta_real,student_prediction_layer2_beta_real,offline_teacher_target_layer2_beta_imag,student_prediction_layer2_beta_imag,offline_teacher_target_layer3_phi,student_prediction_layer3_phi,offline_teacher_target_layer3_theta,student_prediction_layer3_theta,offline_teacher_target_layer3_beta_real,student_prediction_layer3_beta_real,offline_teacher_target_layer3_beta_imag,student_prediction_layer3_beta_imag,offline_teacher_target_layer4_phi,student_prediction_layer4_phi,offline_teacher_target_layer4_theta,student_prediction_layer4_theta,offline_teacher_target_virtual_rotation,student_prediction_virtual_rotation
validation,20261502,212,12,12,9589688493eecb27149c5f897fd6ec6c95b235c47ae4c7223f837f09f89a7221,g,4.2100867102958974e-08,0.0001524934090197916,offline_teacher_target_distillation_source_data,0.23972670499884183,0.23997435228711644,0.015620910618700523,0.015590373724142105,-0.04927560260455422,-0.04950934803560919,0.12957104874681433,0.1298036037949462,0.11927199440950437,0.11938779999599194,0.05713518314485397,0.05725681580065202,0.019270141865647496,0.019227740265536586,0.04267029019045879,0.04287739655284483,-0.05567659607178486,-0.05577117694860123,-0.056885939038285704,-0.05684439492508452,0.0263370701517502,0.026310904575396567,0.0992884537984684,0.09984011523170924,0.09901618323743662,0.09917971219899219,-0.014821765477112992,-0.014870496343302352,0.0018965771950614852,0.001689615068274018
validation,20261502,212,13,13,afb361684ea6fc38af4fade1d292aa5416817bbd9997be9ac87af33ac0683f95,e,5.931796826306207e-06,0.00037322765151125267,offline_teacher_target_distillation_source_data,0.17924555555515845,0.17619000319305467,0.00990901834092954,0.009335899001224222,-0.04462091472770366,-0.04228436020470352,0.10675555147779124,0.10427527131592262,0.09154583535643322,0.0899682763609145,0.0461391854526359,0.044728732745847696,-0.0007642591996879008,-0.0009368234657845444,0.04433942483971222,0.03981523176940227,-0.04342470341236393,-0.04217561858028158,-0.0281718989713114,-0.02790885691601514,0.014355494562531058,0.013877844656380334,0.09683689527232867,0.0908222868911415,0.07481678514331357,0.07302804871077735,-0.01360118018049052,-0.012715912874933311,0.009655086577525146,0.00881348370590404
validation,20261502,212,14,14,af96a3e40393d5c1cd37a33af2b0b8ea6912aa32a2b8c129c1648bc7f8ee3b01,g,9.962603354508646e-08,6.151445231894541e-06,offline_teacher_target_distillation_source_data,0.20160922329100328,0.20179459641955794,0.01232434383168883,0.012175934814498683,-0.04556912134711427,-0.04507955222075344,0.11492869221503828,0.11456506375464427,0.10197497435364906,0.10189045579010245,0.04995361937099052,0.04973885861989387,0.008714117869034735,0.00858658903514761,0.0416205454700681,0.04091395433302568,-0.04774020880080383,-0.04763269582384415,-0.04115655559588331,-0.04098487750162338,0.019457044552150346,0.019302526810253025,0.09455656717891403,0.09408322738864616,0.0833255773356983,0.08331529692928757,-0.013885135237976723,-0.0137293996987603,0.005213244289494202,0.004784315001280908
validation,20261502,212,15,15,d504ea29129f6b89fd7a58bbcca1d941b4bdbe88210e9d1cc351efcfe20e8adf,g,2.2054068451760808e-07,1.8550919863379803e-05,offline_teacher_target_distillation_source_data,0.2167998992737422,0.21778447419594932,0.013805060982336302,0.01376742731513832,-0.04668951837690618,-0.04688436499182562,0.12064589133197685,0.12097744117675453,0.1089087592277799,0.10927938618399288,0.05270890282761114,0.05287948447923862,0.01378572566293348,0.013724812323560914,0.04120798280152492,0.04168281512264367,-0.05080296201240669,-0.05104227779980697,-0.04842624586156757,-0.0483454827421818,0.02247866460567869,0.022454400590699093,0.09512172416558466,0.09634114317197337,0.08941197791282923,0.08984626101020277,-0.014327936603156871,-0.014279232391607423,0.003244571459185314,0.00301777420642314
validation,20261502,212,16,16,194d3524b8f40401c747f3aee20d44140d63115a4d6c9596e80ab711e5eef436,g,3.2031615387769117e-07,6.0128269447932e-05,offline_teacher_target_distillation_source_data,0.22674895930245376,0.22777003378059785,0.014672497288348683,0.01465926408978516,-0.0476585130666784,-0.048049705018529204,0.12446432620313569,0.12497349692311299,0.11341568157974734,0.11385877476726608,0.05458514430183595,0.054848203636471915,0.016511338977838075,0.016497068440683705,0.041525802533853955,0.0422208462265672,-0.05287906718866306,-0.05317258468973129,-0.052503744654645405,-0.052488831183141446,0.02426779041114455,0.0242857167943169,0.09640448246872907,0.09790455216042296,0.09350657191691752,0.09399250993121705,-0.014619146971497885,-0.01457752535705709,0.0024047903123057645,0.0022432555380149364
validation,20261502,212,17,17,caa9e1ac97cbf405a3b0e7f4becf86c75d276898a2212942cd77808630b35f2c,e,3.6080165240393292e-06,0.0002496692369911779,offline_teacher_target_distillation_source_data,0.16946556100761825,0.16731701118813866,0.009299713705854593,0.008795916672972137,-0.04306912418808722,-0.041163702304525075,0.1024912746808092,0.10059913775114211,0.08713223662915391,0.08594281873845197,0.04410271909245958,0.04296071166704722,-0.002279933413968572,-0.0023973554656807963,0.043042545936313306,0.03930995152881608,-0.041306463882630574,-0.040292225787695604,-0.025468483375192776,-0.025224979960044296,0.013037971007677627,0.012651764831490844,0.0937606980267229,0.08917190272836854,0.07048854900798207,0.06923042737390943,-0.01355513553737029,-0.01254577291437551,0.009748048707718952,0.009056270373989095
validation,20261502,212,18,18,f11ee9526bb65f4f53cde3ed0ff683f57e60253cc4d64d95837a9b772c893572,e,1.4097695479719366e-06,6.245365105788301e-06,offline_teacher_target_distillation_source_data,0.12018349574839984,0.12336542258862819,0.005684334056349322,0.005395560933265763,-0.03596905944696532,-0.035876893645284236,0.08027178068270867,0.08204811967851505,0.06412263379162186,0.06561835043964942,0.033828513161533645,0.03423480025275835,-0.012264373858268526,-0.012503260717161126,0.03899759276905055,0.037069730917641146,-0.03044983852744932,-0.0309568731408113,-0.008349746705982044,-0.008425128927203105,0.005789620660092559,0.005608391412681265,0.08172599334895664,0.081725890487531,0.05006960388192508,0.051101769918403976,-0.011699622884826559,-0.011365853070122844,0.012399331569534443,0.012043965931024997
validation,20261502,212,19,19,0aabee3ec685ab89b66729804d4f3ffa323cf2694a6af42871c0c746aa96f4d6,g,2.781934993380817e-06,0.00020549945891030566,offline_teacher_target_distillation_source_data,0.1653489762676505,0.16880603925007276,0.009850739613951155,0.00996785755863109,-0.03998758286071789,-0.04094234897666285,0.09866718316324294,0.10071358072752495,0.08522200379735397,0.08679926304323476,0.042289549580263014,0.04316067743591534,0.0025388927620820416,0.002346080473413336,0.03737568674979821,0.03899271595796175,-0.0396900991787101,-0.04062322343851993,-0.0300738943800313,-0.030017318265910087,0.01451357757659797,0.014497771044270967,0.0838548549846415,0.08778476931287646,0.06788617345020136,0.06939517600098546,-0.012584921516827028,-0.012996970820029935,0.006171347899647944,0.00620068126839477
validation,20261502,213,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,none,4.727153316489504e-07,2.530521483647923e-32,offline_teacher_target_distillation_source_data,0.10940769765753414,0.11066962601373732,0.006483859568254927,0.0063792286015897206,-0.02913511872006562,-0.02946788963792808,0.0689537146454493,0.06990624144487682,0.05765861315792151,0.05821824961279425,0.029119702501004364,0.029377284671967662,-0.00388889198163285,-0.0039557710182667166,0.028701873547235853,0.02884938790792417,-0.026132002582426136,-0.026381642915260368,-0.014707552586256285,-0.014587813881395685,0.008596520331406806,0.008492304252768687,0.06180304082121701,0.06368855543982156,0.04522785089569843,0.045761188670830455,-0.007757976493585373,-0.007484291785964223,0.00699069674067287,0.006742777357445879
validation,20261502,213,1,1,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d,g,5.000561359635006e-07,0.00028150326884594974,offline_teacher_target_distillation_source_data,0.16007523067955196,0.16087760884266036,0.010421235418980351,0.010519082902319375,-0.03631117897255834,-0.036804153025933366,0.09242335195735485,0.09314702325699675,0.08170906864805311,0.08221295143450835,0.03976418409153824,0.04011571620565371,0.007051739515350478,0.006957758338257821,0.03215550947985766,0.033240308911238,-0.03738649684177359,-0.03776461949786271,-0.033476320263016016,-0.0334863470023489,0.016144863964523616,0.016173395349609137,0.07330666558706359,0.07529549404871612,0.06573293190597312,0.06600465371958932,-0.010463937511180809,-0.010891162196627054,0.003474002226566015,0.0038764385863457192
validation,20261502,213,2,2,96a296d224f285c67bee93c30f8a309157f0daa35dc5b87e410b78630a09cfc7,g,1.687930007739962e-07,2.831743158372154e-05,offline_teacher_target_distillation_source_data,0.1920470502332017,0.1922321201887981,0.0127398123412446,0.012838964589218117,-0.041174617989707445,-0.04154106618917729,0.10724205653985848,0.10763017881642448,0.09682128489964635,0.09708398928759975,0.04661889989148673,0.046847163001871805,0.012844622560023345,0.012845999627080277,0.03553055703907366,0.03631297447899019,-0.04465485411337364,-0.04487670350485225,-0.044001881930079687,-0.04412449497850435,0.020547456789392574,0.02063629823435524,0.08229803220402006,0.08333228279146906,0.0788303634184207,0.0788564232403069,-0.012397818785578092,-0.01273944348458951,0.0021610454625473467,0.0026197266583440526
validation,20261502,213,3,3,cf7605ed1bc735f6c825554154627467e1cac9df54cee8699218ed434603c568,e,8.149817462845814e-06,5.165117269546543e-05,offline_teacher_target_distillation_source_data,0.1461267098322861,0.14147963050989665,0.008069790980610099,0.007740262724002806,-0.038561004037039874,-0.03616661915599406,0.09078110521013864,0.08739935656442369,0.07608743436666451,0.07372978203110137,0.03872716783718294,0.03708761648606053,-0.004505285289032064,-0.0043501726396663045,0.038813727356273316,0.03476326144506793,-0.035893579693708856,-0.03427958460537122,-0.020130031212624428,-0.02007091712876463,0.010621342231907053,0.010442350716538599,0.08385149195018782,0.0767466591705854,0.060324479719338166,0.058149092425554404,-0.012370956868526323,-0.011478325310462136,0.00944221263875353,0.009221363379162156
validation,20261502,213,4,4,6b1e73a0094b7b812d3b9e22cffb4f8239319847522c4fa103753b6950020f93,g,8.743652119108129e-07,7.067355662963556e-05,offline_teacher_target_distillation_source_data,0.18187697191398006,0.18011822718897014,0.011292692377186567,0.01128177596020644,-0.04191079317420158,-0.04112942031159513,0.10544782115311391,0.10404835650574534,0.0927921108270568,0.09182643142130073,0.04551634613694189,0.04494898149443823,0.006651763702611816,0.006744964489848442,0.038158262102822416,0.037378701648412865,-0.04326060793110946,-0.042699253631102024,-0.03662209215260081,-0.03657283331008129,0.017297385705307037,0.017306420316872906,0.0865105722504515,0.08433708758180176,0.07458308656758444,0.07386924031665043,-0.013231111485433196,-0.013057988796112531,0.004930271512181925,0.004963144962254486
validation,20261502,213,5,5,00d4713429e4fd21597e02355b1eb30bdae1225a163eb7e655328c75a877bc64,g,6.921018799687632e-08,4.7359930427259584e-08,offline_teacher_target_distillation_source_data,0.20481447364014255,0.2042477430490447,0.01321585966446601,0.013266360707338783,-0.04444019529327234,-0.044333825180559464,0.11489781902415618,0.11442365532350356,0.10335167702450661,0.10304207227799356,0.050009485833061175,0.04987692279885893,0.012612932310946557,0.012731189698662167,0.03903395545214412,0.03920892657190106,-0.04810042382420881,-0.047959863014553406,-0.04580425848959788,-0.04586190485354012,0.02119860043583205,0.02129461361313923,0.09008302293050072,0.08959279467765807,0.0840207637242672,0.08384933596931378,-0.014013510219598034,-0.013914981317068777,0.003003837267118287,0.0030961800624599366
validation,20261502,213,6,6,bde8c785cbc697092a95bb63334223687a4f113ad82df469d0a47f942d55807c,e,5.46143613357812e-06,9.957916697477922e-05,offline_teacher_target_distillation_source_data,0.1534855583853536,0.15021543378445956,0.008359913786228508,0.007988124353216951,-0.04034885041191439,-0.03831079234790767,0.09509036671782543,0.09256978605426701,0.07981324532938194,0.07806761909943974,0.04064363872152166,0.039311585651556666,-0.004470485866126701,-0.0044115800826385046,0.04070734843708394,0.03699198224782532,-0.03781130669845924,-0.036514179270672534,-0.02128504000200111,-0.02114150054872039,0.011061030723355965,0.010840904970066251,0.08811855983140512,0.08208476972926217,0.06338285075059168,0.06180447174835238,-0.01323003962914565,-0.01216100711119441,0.009831882947198669,0.009430301382804141
validation,20261502,213,7,7,b816e0509adcfc2920285aa8cc753582508d156d9531703f3df025afe0048dcf,g,1.4777156790224253e-07,4.803173132574948e-05,offline_teacher_target_distillation_source_data,0.18606857448065872,0.1855736712728962,0.011443987117034949,0.01142067206927903,-0.0429220927651467,-0.04251388017622547,0.10790480587304746,0.10727045700201185,0.09491963204147928,0.09451486404793276,0.04661397576371873,0.046343089196946255,0.006670581428373569,0.0067118329675573745,0.039242915715999416,0.03893830922632133,-0.04434977169455128,-0.044095428424739375,-0.03726069998772332,-0.037175473989620636,0.017542201761206296,0.017537990142744136,0.08897147477902988,0.08803326176615286,0.07633291253420903,0.07618989502938087,-0.013723992140826825,-0.013428354511807742,0.005156192401310254,0.0050547513292468135
validation,20261502,213,8,8,0c59908f751a9a152835c3aef54eae37c87310a9f2be4beaa1836827c503851a,g,8.968343000905851e-08,7.227964374843715e-07,offline_teacher_target_distillation_source_data,0.20718446497183188,0.20765462724932254,0.013294655987970272,0.013344194977922219,-0.04500769927336481,-0.04522774975904075,0.11628764968166519,0.1164315990791306,0.10455087060538788,0.10470826440878932,0.050631506137843986,0.05075082713006336,0.01262657172677445,0.012713314051734146,0.03964805577087937,0.04030030409844461,-0.0487069230801987,-0.04883219305483184,-0.046153453845537026,-0.04620113651159312,0.021334116204972504,0.021429161378667745,0.0914896488570674,0.09215207168230109,0.08502732641869923,0.08532262719852492,-0.014282050314792778,-0.014115910598053403,0.0031308700029307394,0.0031363437776637643
validation,20261502,213,9,9,f6b531e31b875e4ca8a2dad0f3624f68cb783b04956d5a888ea4c7ef9fbaa510,e,3.2569807921095693e-06,0.0001104309020884778,offline_teacher_target_distillation_source_data,0.15486031011003348,0.1526923649014731,0.008408272026903104,0.00803326310927383,-0.040664313635928206,-0.03899711333825694,0.09587959317443559,0.09409800678149297,0.08049878714237102,0.07928070559044578,0.04099962038082877,0.03995306762254489,-0.004433705766110121,-0.004421141083019291,0.041043413251462484,0.03783190491195497,-0.03814882530694665,-0.03714642163382462,-0.02150760089247953,-0.021350533427981627,0.011152511442860485,0.010922362256318752,0.088902003689464,0.08426697205543328,0.06398019054894669,0.06288308829705164,-0.013374379629242256,-0.012277694774979014,0.009889758825625228,0.009447914283459358
validation,20261502,213,10,10,e000e471fb61ece13bd1ceedb84cbad2412a45bbe213497ba510217423aacd43,g,1.9835753682165287e-08,4.4423582944618905e-05,offline_teacher_target_distillation_source_data,0.18685058016866007,0.1871204963082024,0.011468981219156224,0.01144596681782303,-0.043099321361913176,-0.042957027151934044,0.10835122056185496,0.10822281130319172,0.09530697828445839,0.09526669064952442,0.04681490551512793,0.046745205813781276,0.0066952514733228975,0.006706674464256979,0.039433997916725104,0.039526067796265565,-0.04453741396803627,-0.04449045346646595,-0.037383637791618546,-0.03729314040781462,0.017594590066434594,0.017585318829934086,0.08941875537545235,0.08954424581460313,0.07667690503795162,0.07687466570731205,-0.013793543580026166,-0.013491659422036829,0.005188388753617358,0.005062473494736563
validation,20261502,213,11,11,19321fe648bb1ad2f7dafea2881edf2067d5c36bc1c32b1ee93109909f0b4cde,g,3.388837497954634e-07,1.0377774712654306e-06,offline_teacher_target_distillation_source_data,0.2076215176572962,0.20862060796368934,0.013307175526033062,0.013358369588828595,-0.04510559068933224,-0.04551388298946944,0.11653503523706639,0.11702508580445606,0.10476453284544507,0.10517421901553142,0.05074256340450757,0.05100289621516289,0.012643075198661811,0.012710530853821754,0.03975444674764622,0.04071160403270804,-0.04880784549059192,-0.04907900470916819,-0.04621950108642096,-0.0462673719575169,0.021363651165955573,0.021456660510227085,0.09174054977987789,0.09319829584185327,0.08522452691943366,0.08575736082273994,-0.01431091193310284,-0.014150254516931667,0.0031480669884387247,0.0031397294686988982
validation,20261502,213,12,12,fa7f639248afcbd3d121ff54f58b324e44fd1fd523623ed28e7d73791e2b136c,e,2.421620437846484e-06,0.00011253419128445162,offline_teacher_target_distillation_source_data,0.15512071696533347,0.15339466869261895,0.008416334443565692,0.008041483451021854,-0.04072089047177767,-0.03921679545328872,0.09602407173179162,0.09454970206052363,0.08062383577700347,0.0796199481234128,0.04106505689947413,0.040138096770199985,-0.00441911812582701,-0.004422629709216001,0.041103746526388735,0.03814844078349429,-0.03820601932165365,-0.037325304369011957,-0.021550368783207846,-0.021391347383996416,0.011172601511048307,0.010939010653431298,0.08904665189923083,0.08515904930636362,0.06409968563933359,0.06320136269661174,-0.013388892102175864,-0.012297639661256786,0.009897519299442546,0.009449399002677897
